job_id,user,node_num,gpu_num,cpu_num,mem_per_pod_GB,shared_mem_per_pod,type,state,submit_time,start_time,end_time,fail_time,stop_time,duration,queue,gpu_time
dlcq8ffusfelr93g,u98e1,8,64,960,1000,100.0,Other,CANCELLED,2023-05-31 02:54:23+00:00,2023-05-31 02:54:32+00:00,2023-05-31 03:00:09+00:00,,2023-05-31 03:00:09+00:00,346,9.0,22144.0
dlc1q10gsk6tezui,u98e1,8,64,960,1000,100.0,Other,CANCELLED,2023-05-31 03:00:48+00:00,2023-05-31 03:00:56+00:00,2023-05-31 03:04:14+00:00,,2023-05-31 03:04:14+00:00,206,8.0,13184.0
dlc1gvf9qc6mi2hs,u98e1,8,64,960,1000,100.0,Other,COMPLETED,2023-05-31 03:04:31+00:00,2023-05-31 03:05:53+00:00,2023-05-31 03:17:59+00:00,,,808,82.0,51712.0
dlc19znd01qji1d7,u98e1,8,64,960,1000,100.0,Other,COMPLETED,2023-05-31 03:52:36+00:00,2023-05-31 03:52:48+00:00,2023-05-31 04:05:31+00:00,,,775,12.0,49600.0
dlcybuvic8npusj9,u98e1,8,64,960,1000,100.0,Other,CANCELLED,2023-05-31 06:06:52+00:00,2023-05-31 06:07:04+00:00,2023-05-31 06:14:33+00:00,,2023-05-31 06:14:33+00:00,461,12.0,29504.0
dlc10jufpgsdq2g7,u98e1,8,64,960,1000,100.0,Other,CANCELLED,2023-05-31 06:15:32+00:00,2023-05-31 06:15:43+00:00,2023-05-31 06:23:43+00:00,,2023-05-31 06:23:43+00:00,491,11.0,31424.0
dlc1nuxqf8xthrgb,u53a8,4,32,480,1000,100.0,Other,CANCELLED,2023-05-31 06:21:12+00:00,2023-05-31 06:21:24+00:00,2023-06-06 13:25:07+00:00,,2023-06-06 13:25:07+00:00,543835,12.0,17402720.0
dlc1oeybr8fqpgeu,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-05-31 06:25:30+00:00,2023-05-31 06:25:40+00:00,2023-05-31 06:30:58+00:00,,2023-05-31 06:30:58+00:00,328,10.0,20992.0
dlc195rojo0py6oi,u98e1,8,64,960,1000,100.0,Other,CANCELLED,2023-05-31 06:45:55+00:00,2023-05-31 06:46:41+00:00,2023-05-31 07:10:29+00:00,,2023-05-31 07:10:29+00:00,1474,46.0,94336.0
dlct2nnr8jfz8ntq,u98e1,8,64,960,1000,100.0,Other,CANCELLED,2023-05-31 07:10:33+00:00,2023-05-31 07:11:15+00:00,2023-05-31 07:22:14+00:00,,2023-05-31 07:22:14+00:00,701,42.0,44864.0
dlc4xr75w839fw3y,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-05-31 07:21:54+00:00,2023-05-31 07:22:59+00:00,2023-05-31 07:31:14+00:00,,2023-05-31 07:31:14+00:00,560,65.0,35840.0
dlcl16ghwj31bqme,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-05-31 07:31:24+00:00,2023-05-31 07:31:57+00:00,2023-05-31 07:40:00+00:00,,2023-05-31 07:40:00+00:00,516,33.0,33024.0
dlc1tfnbpg0vqk2a,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-05-31 08:03:56+00:00,2023-05-31 08:04:37+00:00,2023-05-31 08:13:30+00:00,,2023-05-31 08:13:30+00:00,574,41.0,36736.0
dlc1abwq2sdud8o5,u212a,1,2,120,1000,20.0,Other,CANCELLED,2023-06-01 04:57:11+00:00,2023-06-01 04:57:23+00:00,2023-06-01 04:58:45+00:00,,2023-06-01 04:58:45+00:00,94,12.0,188.0
dlc1vz11xgddl2g3,u212a,1,2,120,1000,20.0,Other,COMPLETED,2023-06-01 04:58:29+00:00,2023-06-01 04:58:38+00:00,2023-06-01 05:03:53+00:00,,,324,9.0,648.0
dlc5tv8xw1q253df,u212a,1,2,120,1000,20.0,Other,COMPLETED,2023-06-01 05:28:54+00:00,2023-06-01 05:29:04+00:00,2023-06-01 05:35:05+00:00,,,371,10.0,742.0
dlc1mvs550rcqwhp,u212a,1,2,120,1000,20.0,Other,COMPLETED,2023-06-01 09:18:13+00:00,2023-06-01 09:18:23+00:00,2023-06-01 09:24:24+00:00,,,371,10.0,742.0
dlc10yr11gwnk2nu,u212a,1,2,120,1000,20.0,Other,COMPLETED,2023-06-01 09:25:25+00:00,2023-06-01 09:25:38+00:00,2023-06-01 09:29:47+00:00,,,262,13.0,524.0
dlcdnxkasxggiz4y,u212a,8,64,960,1000,100.0,SFT,CANCELLED,2023-06-01 09:49:37+00:00,2023-06-01 09:49:50+00:00,2023-06-01 09:57:41+00:00,,2023-06-01 09:57:41+00:00,484,13.0,30976.0
dlc1ng5dl06fchhq,u212a,8,64,960,1000,100.0,SFT,COMPLETED,2023-06-01 10:00:55+00:00,2023-06-01 10:01:05+00:00,2023-06-01 10:33:59+00:00,,,1984,10.0,126976.0
dlc13htiisdzv9i4,u212a,8,64,960,1000,100.0,SFT,COMPLETED,2023-06-01 11:33:35+00:00,2023-06-01 11:33:44+00:00,2023-06-01 11:34:56+00:00,,,81,9.0,5184.0
dlcyi3mro5svwui4,u212a,8,64,960,1000,100.0,SFT,COMPLETED,2023-06-01 11:41:49+00:00,2023-06-01 11:42:00+00:00,2023-06-03 04:49:51+00:00,,,148082,11.0,9477248.0
dlcttkw04nfpwbij,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-06-01 14:02:20+00:00,2023-06-01 14:02:28+00:00,2023-06-01 14:09:01+00:00,,2023-06-01 14:09:01+00:00,401,8.0,25664.0
dlcytxc4s3sprz84,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-06-01 14:09:08+00:00,2023-06-01 14:09:45+00:00,2023-06-01 14:17:42+00:00,,2023-06-01 14:17:42+00:00,514,37.0,32896.0
dlcc2ghs4r998fr4,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-06-01 14:18:19+00:00,2023-06-01 14:18:28+00:00,2023-06-01 14:29:42+00:00,,2023-06-01 14:29:42+00:00,683,9.0,43712.0
dlc1u6c4joanit5t,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-06-01 14:30:07+00:00,2023-06-01 14:30:21+00:00,2023-06-01 14:42:47+00:00,,2023-06-01 14:42:47+00:00,760,14.0,48640.0
dlc1vaeps4h82e5o,u98e1,8,64,960,1000,100.0,Debug,COMPLETED,2023-06-01 14:42:59+00:00,2023-06-01 14:43:29+00:00,2023-06-01 16:32:32+00:00,,,6573,30.0,420672.0
dlcj6t53811n3aqr,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-06-02 02:24:06+00:00,2023-06-02 02:24:17+00:00,2023-06-02 03:01:28+00:00,,2023-06-02 03:01:28+00:00,2242,11.0,143488.0
dlcbg0tfozn027yl,u98e1,8,64,960,1000,100.0,Debug,FAILED,2023-06-02 04:01:46+00:00,2023-06-02 04:02:30+00:00,2023-06-02 04:41:57+00:00,2023-06-02 04:41:57+00:00,,2411,44.0,154304.0
dlcml3cw4iqopqr2,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-06-02 06:48:50+00:00,2023-06-02 06:49:08+00:00,2023-06-02 07:11:37+00:00,,2023-06-02 07:11:37+00:00,1367,18.0,87488.0
dlc1ybdy4koc9qjn,u98e1,8,64,960,1000,100.0,Debug,CANCELLED,2023-06-02 07:17:18+00:00,2023-06-02 07:18:55+00:00,2023-06-02 07:52:18+00:00,,2023-06-02 07:52:18+00:00,2100,97.0,134400.0
dlcipu41w6a3jgz1,u98e1,8,64,960,1000,100.0,Debug,COMPLETED,2023-06-02 07:52:36+00:00,2023-06-02 07:53:56+00:00,2023-06-02 08:14:00+00:00,,,1284,80.0,82176.0
dlcl80ah0v728z6g,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:22:37+00:00,2023-06-02 08:22:47+00:00,2023-06-02 08:23:31+00:00,,,54,10.0,54.0
dlc125bitgm2txt7,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 08:23:38+00:00,2023-06-02 08:23:42+00:00,2023-06-02 08:24:33+00:00,2023-06-02 08:24:33+00:00,,55,4.0,
dlc1isn5s496ihan,uc13a,1,0,4,32,,CPU,COMPLETED,2023-06-02 08:24:38+00:00,2023-06-02 08:24:42+00:00,2023-06-02 08:25:32+00:00,,,54,4.0,
dlc1k6mj9g0bjndp,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:28:59+00:00,2023-06-02 08:29:07+00:00,2023-06-02 08:30:46+00:00,,,107,8.0,107.0
dlc1l0lbesidjpfg,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:02+00:00,2023-06-02 08:29:12+00:00,2023-06-02 08:30:36+00:00,,,94,10.0,94.0
dlc1lkki6chmmied,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:04+00:00,2023-06-02 08:29:12+00:00,2023-06-02 08:46:01+00:00,,,1017,8.0,1017.0
dlc1moivpgdzmt1u,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:07+00:00,2023-06-02 08:29:18+00:00,2023-06-02 08:48:17+00:00,,,1150,11.0,1150.0
dlc1nihnuse8gvbm,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:10+00:00,2023-06-02 08:29:22+00:00,2023-06-02 08:45:31+00:00,,,981,12.0,981.0
dlc1nsh98kwuibwe,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:11+00:00,2023-06-02 08:29:22+00:00,2023-06-02 08:45:41+00:00,,,990,11.0,990.0
dlc1owfmrour9xx1,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:16+00:00,2023-06-02 08:29:28+00:00,2023-06-02 08:30:51+00:00,,,95,12.0,95.0
dlc1p6f85g48zh3v,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:17+00:00,2023-06-02 08:29:28+00:00,2023-06-02 08:49:17+00:00,,,1200,11.0,1200.0
dlc1pqeex0io3riz,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:19+00:00,2023-06-02 08:29:28+00:00,2023-06-02 08:50:32+00:00,,,1273,9.0,1273.0
dlc1robklguvt25z,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:25+00:00,2023-06-02 08:29:33+00:00,2023-06-02 08:47:16+00:00,,,1071,8.0,1071.0
dlc1tw8bno27uj60,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:34+00:00,2023-06-02 08:29:43+00:00,2023-06-02 08:45:56+00:00,,,982,9.0,982.0
dlc1vk5vyc9ywchg,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:40+00:00,2023-06-02 08:29:49+00:00,2023-06-02 08:40:42+00:00,,,662,9.0,662.0
dlc1wy3uv8pcoinc,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:45+00:00,2023-06-02 08:29:53+00:00,2023-06-02 08:55:32+00:00,,,1547,8.0,1547.0
dlc18wc1wdikzg7m,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:29:56+00:00,2023-06-02 08:30:08+00:00,2023-06-02 08:31:01+00:00,,,65,12.0,65.0
dlc3gt344m96xpmj,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:05+00:00,2023-06-02 08:30:13+00:00,2023-06-02 08:31:46+00:00,,,101,8.0,101.0
dlc54qnesji6ojgr,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:11+00:00,2023-06-02 08:30:23+00:00,2023-06-02 08:31:31+00:00,,,80,12.0,80.0
dlc5ypfk4ur8fqfy,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:14+00:00,2023-06-02 08:30:23+00:00,2023-06-02 08:33:06+00:00,,,172,9.0,172.0
dlc6so7pgoxvqsdi,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:17+00:00,2023-06-02 08:30:27+00:00,2023-06-02 08:31:46+00:00,,,89,10.0,89.0
dlc7mmzusq1odqca,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:20+00:00,2023-06-02 08:30:27+00:00,2023-06-02 08:43:46+00:00,,,806,7.0,806.0
dlc8gls04v7bw45l,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:23+00:00,2023-06-02 08:30:33+00:00,2023-06-02 08:46:52+00:00,,,989,10.0,989.0
dlc9kk5j8lv51uav,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:27+00:00,2023-06-02 08:30:39+00:00,2023-06-02 09:28:10+00:00,,,3463,12.0,3463.0
dlcaeixoktltb3m3,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:30+00:00,2023-06-02 08:30:39+00:00,2023-06-02 08:32:01+00:00,,,91,9.0,91.0
dlcayi4g4ys4qijb,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:32+00:00,2023-06-02 08:30:43+00:00,2023-06-02 08:31:36+00:00,,,64,11.0,64.0
dlcayi4g4ccf04ry,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:32+00:00,2023-06-02 08:30:43+00:00,2023-06-02 08:35:07+00:00,,,275,11.0,275.0
dlcayi4g4qjpsuka,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:32+00:00,2023-06-02 08:30:44+00:00,2023-06-02 08:32:11+00:00,,,99,12.0,99.0
dlcayi4g4ec6rs6g,uc13a,1,1,6,32,,Eval,COMPLETED,2023-06-02 08:30:32+00:00,2023-06-02 08:30:43+00:00,2023-06-02 08:31:42+00:00,,,70,11.0,70.0
dlc1swxdwhk9penq,uc13a,1,8,48,256,,Eval,COMPLETED,2023-06-02 08:34:15+00:00,2023-06-02 08:34:24+00:00,2023-06-02 08:44:41+00:00,,,626,9.0,5008.0
dlc1swxdwxmm3xv5,uc13a,1,8,48,256,,Eval,COMPLETED,2023-06-02 08:34:15+00:00,2023-06-02 08:34:24+00:00,2023-06-02 10:28:42+00:00,,,6867,9.0,54936.0
dlc2cw45gmku1oqx,uc13a,1,8,48,256,,Eval,COMPLETED,2023-06-02 08:34:17+00:00,2023-06-02 08:34:29+00:00,2023-06-02 10:09:37+00:00,,,5720,12.0,45760.0
dlc2mvpj8ihewisn,uc13a,1,8,48,256,,Eval,COMPLETED,2023-06-02 08:34:18+00:00,2023-06-02 08:34:29+00:00,2023-06-02 10:43:38+00:00,,,7760,11.0,62080.0
dlc13jgikk7u820l,uc13a,1,8,48,256,,Eval,COMPLETED,2023-06-02 08:45:03+00:00,2023-06-02 08:45:14+00:00,2023-06-02 10:16:33+00:00,,,5490,11.0,43920.0
dlc139l4w4nqgj6p,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:57:49+00:00,2023-06-02 08:57:57+00:00,2023-06-02 08:58:21+00:00,2023-06-02 08:58:21+00:00,,32,8.0,256.0
dlc139l4w4sixq5g,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:57:50+00:00,2023-06-02 08:57:57+00:00,2023-06-02 08:58:16+00:00,2023-06-02 08:58:16+00:00,,26,7.0,208.0
dlc14nj3t0kxnehi,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:57:55+00:00,2023-06-02 08:58:07+00:00,2023-06-02 08:58:26+00:00,2023-06-02 08:58:26+00:00,,31,12.0,248.0
dlc1gv18n84o0oez,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:58:39+00:00,2023-06-02 08:58:48+00:00,2023-06-02 08:59:07+00:00,2023-06-02 08:59:07+00:00,,28,9.0,224.0
dlc1gv18n8ai8fz8,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:58:39+00:00,2023-06-02 08:58:48+00:00,2023-06-02 08:59:06+00:00,2023-06-02 08:59:06+00:00,,27,9.0,216.0
dlc1h50u10z0k6y3,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:58:40+00:00,2023-06-02 08:58:48+00:00,2023-06-02 08:59:07+00:00,2023-06-02 08:59:07+00:00,,27,8.0,216.0
dlc1qummf88edxl8,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:59:15+00:00,2023-06-02 08:59:23+00:00,2023-06-02 08:59:40+00:00,2023-06-02 08:59:40+00:00,,25,8.0,200.0
dlc1t2jdhgnpsahb,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:59:23+00:00,2023-06-02 08:59:33+00:00,2023-06-02 08:59:51+00:00,2023-06-02 08:59:51+00:00,,28,10.0,224.0
dlc1tciyv85vjph5,uc13a,1,8,48,256,,Eval,FAILED,2023-06-02 08:59:24+00:00,2023-06-02 08:59:33+00:00,2023-06-02 08:59:51+00:00,2023-06-02 08:59:51+00:00,,27,9.0,216.0
dlc72xn2c325vlwf,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:00:10+00:00,2023-06-02 09:00:12+00:00,2023-06-02 09:05:33+00:00,2023-06-02 09:05:33+00:00,,323,2.0,
dlc7wwf7owj4a6jp,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:00:13+00:00,2023-06-02 09:00:17+00:00,2023-06-02 09:01:32+00:00,2023-06-02 09:01:32+00:00,,79,4.0,
dlc8gvlz8ef3248c,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:00:15+00:00,2023-06-02 09:00:17+00:00,2023-06-02 09:00:32+00:00,2023-06-02 09:00:32+00:00,,17,2.0,
dlchcim843uzdkdj,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:00:47+00:00,2023-06-02 09:00:52+00:00,2023-06-02 09:01:08+00:00,2023-06-02 09:01:08+00:00,,21,5.0,
dlcp478xwut2ng7p,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:01:15+00:00,2023-06-02 09:01:17+00:00,2023-06-02 09:01:21+00:00,2023-06-02 09:01:21+00:00,,6,2.0,
dlctu0cg4jo1n6vn,uc13a,1,0,4,32,,CPU,COMPLETED,2023-06-02 09:01:32+00:00,2023-06-02 09:01:37+00:00,2023-06-02 09:03:28+00:00,,,116,5.0,
dlcx5vh1grpo11z0,uc13a,1,0,4,32,,CPU,COMPLETED,2023-06-02 09:01:44+00:00,2023-06-02 09:01:48+00:00,2023-06-02 09:01:57+00:00,,,13,4.0,
dlc11bpds43qdrlj,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:01:59+00:00,2023-06-02 09:02:09+00:00,2023-06-02 09:03:41+00:00,,,102,10.0,204.0
dlc11bpds4e2wqwe,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:01:59+00:00,2023-06-02 09:02:09+00:00,2023-06-02 09:03:57+00:00,,,118,10.0,236.0
dlc11vokjoag4l2a,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:02:01+00:00,2023-06-02 09:02:14+00:00,2023-06-02 09:03:45+00:00,,,104,13.0,208.0
dlc2n5jiceoh02q5,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:04:10+00:00,2023-06-02 09:04:13+00:00,2023-06-02 09:06:01+00:00,2023-06-02 09:06:01+00:00,,111,3.0,
dlc2x54w4h640ptf,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:04:10+00:00,2023-06-02 09:04:13+00:00,2023-06-02 09:04:17+00:00,2023-06-02 09:04:17+00:00,,7,3.0,
dlc4v2akku9zpv6k,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:04:18+00:00,2023-06-02 09:04:23+00:00,2023-06-02 09:04:29+00:00,2023-06-02 09:04:29+00:00,,11,5.0,
dlc9avsp03cvtohw,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:04:34+00:00,2023-06-02 09:04:39+00:00,2023-06-02 09:07:32+00:00,2023-06-02 09:07:32+00:00,,178,5.0,
dlcc2rqisto3cb0x,uc13a,1,0,4,32,,CPU,COMPLETED,2023-06-02 09:04:44+00:00,2023-06-02 09:04:48+00:00,2023-06-02 09:05:06+00:00,,,22,4.0,
dlc139ny10q4eykf,uc13a,1,0,4,32,,CPU,COMPLETED,2023-06-02 09:06:22+00:00,2023-06-02 09:06:24+00:00,2023-06-02 09:06:44+00:00,,,22,2.0,
dlc1pgrgn89zvqod,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:07:41+00:00,2023-06-02 09:07:44+00:00,2023-06-02 09:09:27+00:00,2023-06-02 09:09:27+00:00,,106,3.0,
dlcmmdpmsla2vj8w,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:09:37+00:00,2023-06-02 09:09:38+00:00,2023-06-02 09:09:42+00:00,2023-06-02 09:09:42+00:00,,5,1.0,
dlcrm6eisyhq0enc,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:09:56+00:00,2023-06-02 09:09:59+00:00,2023-06-02 09:10:06+00:00,2023-06-02 09:10:06+00:00,,10,3.0,
dlcxfxvk4tvg1gqz,uc13a,1,0,4,32,,CPU,COMPLETED,2023-06-02 09:10:17+00:00,2023-06-02 09:10:19+00:00,2023-06-02 09:10:35+00:00,,,18,2.0,
dlcytx91gkljc7t7,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:38+00:00,2023-06-02 09:14:46+00:00,2023-06-02 10:05:27+00:00,,,3049,8.0,6098.0
dlcytx91gagn06t9,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:38+00:00,2023-06-02 09:14:46+00:00,2023-06-02 09:27:13+00:00,,,755,8.0,1510.0
dlcytx91gzzw1lff,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:38+00:00,2023-06-02 09:14:46+00:00,2023-06-02 10:05:07+00:00,,,3029,8.0,6058.0
dlczdwft03f945le,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:39+00:00,2023-06-02 09:14:52+00:00,2023-06-02 09:26:59+00:00,,,740,13.0,1480.0
dlczdwft093x37r3,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:40+00:00,2023-06-02 09:14:52+00:00,2023-06-02 10:04:43+00:00,,,3003,12.0,6006.0
dlczdwft09936cce,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:40+00:00,2023-06-02 09:14:51+00:00,2023-06-02 09:49:00+00:00,,,2060,11.0,4120.0
dlczxvmkklg1uk2v,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:42+00:00,2023-06-02 09:14:52+00:00,2023-06-02 09:57:44+00:00,,,2582,10.0,5164.0
dlczxvmkkimeljtw,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:42+00:00,2023-06-02 09:14:51+00:00,2023-06-02 09:49:35+00:00,,,2093,9.0,4186.0
dlczxvmkknbjn5i8,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:42+00:00,2023-06-02 09:14:52+00:00,2023-06-02 09:58:06+00:00,,,2604,10.0,5208.0
dlc107v7ycloow35,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:43+00:00,2023-06-02 09:14:52+00:00,2023-06-02 10:39:50+00:00,,,5107,9.0,10214.0
dlc10ruepw7ofg52,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:44+00:00,2023-06-02 09:14:56+00:00,2023-06-02 10:40:55+00:00,,,5171,12.0,10342.0
dlc10ruepwrkyu9z,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:45+00:00,2023-06-02 09:14:56+00:00,2023-06-02 09:26:59+00:00,,,734,11.0,1468.0
dlc111u03o320dy3,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:46+00:00,2023-06-02 09:14:56+00:00,2023-06-02 09:50:22+00:00,,,2136,10.0,4272.0
dlc11btlhg155lkd,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:47+00:00,2023-06-02 09:14:57+00:00,2023-06-02 09:57:53+00:00,,,2586,10.0,5172.0
dlc11btlhga23l9h,uc13a,1,2,12,64,,Eval,COMPLETED,2023-06-02 09:14:47+00:00,2023-06-02 09:14:58+00:00,2023-06-02 10:40:20+00:00,,,5133,11.0,10266.0
dlc1djfy106jqsma,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:28:19+00:00,2023-06-02 09:28:24+00:00,2023-06-02 09:31:59+00:00,2023-06-02 09:31:59+00:00,,220,5.0,
dlc1djfy10cwcn88,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:28:19+00:00,2023-06-02 09:28:24+00:00,2023-06-02 09:28:38+00:00,2023-06-02 09:28:38+00:00,,19,5.0,
dlc1djfy10672wbh,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:28:19+00:00,2023-06-02 09:28:23+00:00,2023-06-02 09:28:39+00:00,2023-06-02 09:28:39+00:00,,20,4.0,
dlc1djfy10qtkntb,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:28:19+00:00,2023-06-02 09:28:24+00:00,2023-06-02 09:28:27+00:00,2023-06-02 09:28:27+00:00,,8,5.0,
dlc1djfy108krt6s,uc13a,1,0,4,32,,CPU,COMPLETED,2023-06-02 09:28:19+00:00,2023-06-02 09:28:23+00:00,2023-06-02 09:33:37+00:00,,,318,4.0,
dlc1djfy1086gku9,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:28:20+00:00,2023-06-02 09:28:24+00:00,2023-06-02 09:28:29+00:00,2023-06-02 09:28:29+00:00,,9,4.0,
dlc1djfy10obede1,uc13a,1,0,4,32,,CPU,FAILED,2023-06-02 09:28:20+00:00,2023-06-02 09:28:24+00:00,2023-06-02 09:28:28+00:00,2023-06-02 09:28:28+00:00,,8,4.0,
